PPP1R12C	0.121938007519904
BCAM	0.121938007519904
BRSK1	0.121938007519904
CCDC106	0.121938007519904
EPN1	0.121938007519904
ERVK3-1	0.121938007519904
HSPBP1	0.121938007519904
ISOC2	0.121938007519904
MIM1	0.121938007519904
NAT14	0.121938007519904
PEG3	0.121938007519904
PPP6R1	0.121938007519904
RPL28	0.121938007519904
SMIM17	0.121938007519904
SSC5D	0.121938007519904
SYT5	0.121938007519904
TMEM86B	0.121938007519904
TNNI3	0.121938007519904
TNNT1	0.121938007519904
U2AF2	0.121938007519904
ZFP28	0.121938007519904
ZIK1	0.121938007519904
ZNF274	0.121938007519904
ZNF329	0.121938007519904
ZNF416	0.121938007519904
ZNF444	0.121938007519904
ZNF544	0.121938007519904
ZNF548	0.121938007519904
ZNF551	0.121938007519904
ZNF581	0.121938007519904
ZNF586	0.121938007519904
ZNF587B	0.121938007519904
ZNF606	0.121938007519904
ZNF667	0.121938007519904
ZNF667-AS1	0.121938007519904
ZNF772	0.121938007519904
ZNF773	0.121938007519904
ZNF8	0.121938007519904
ZSCAN1	0.121938007519904
ZSCAN18	0.121938007519904
ZNF543	0.121938007519904
BCL3	0.121938007519904
CLPTM1	0.121938007519904
ERCC1	0.121938007519904
IRGQ	0.121938007519904
LYPD5	0.121938007519904
MARK4	0.121938007519904
PVRL2	0.121938007519904
OPA3	0.121938007519904
PLAUR	0.121938007519904
CD3EAP	0.121938007519904
PPP1R37	0.121938007519904
RELB	0.121938007519904
RTN2	0.121938007519904
VASP	0.121938007519904
ZNF112	0.121938007519904
ZNF155	0.121938007519904
ZNF225	0.121938007519904
ZNF227	0.121938007519904
ZNF229	0.121938007519904
ZNF233	0.121938007519904
ZNF234	0.121938007519904
ZNF284	0.121938007519904
ZNF45	0.121938007519904
ZNF575	0.121938007519904
ZNF576	0.121938007519904
ZSCAN22	0.130690060056558
PLEKHA4	0.184533204209074
ZNF235	0.191202144807404
AP2A1	0.191202144807404
BAX	0.191202144807404
BCL2L12	0.191202144807404
C19ORF73	0.191202144807404
CA11	0.191202144807404
CARD8	0.191202144807404
CD37	0.191202144807404
CPT1C	0.191202144807404
DBP	0.191202144807404
DHDH	0.191202144807404
EMP3	0.191202144807404
FCGRT	0.191202144807404
FUT1	0.191202144807404
FUT2	0.191202144807404
FUZ	0.191202144807404
GRWD1	0.191202144807404
IL4I1	0.191202144807404
LIN7B	0.191202144807404
LMTK3	0.191202144807404
NUP62	0.191202144807404
PLA2G4C	0.191202144807404
PNKP	0.191202144807404
PPFIA3	0.191202144807404
RASIP1	0.191202144807404
RPL13A	0.191202144807404
RPL18	0.191202144807404
RPS11	0.191202144807404
SCAF1	0.191202144807404
SEPW1	0.191202144807404
SIGLEC11	0.191202144807404
SLC17A7	0.191202144807404
SPHK2	0.191202144807404
SULT2B1	0.191202144807404
SYNGR4	0.191202144807404
TMEM143	0.191202144807404
TRPM4	0.191202144807404
TULP2	0.191202144807404
ZNF114	0.191202144807404
ZNF473	0.191202144807404
C19ORF68	0.191202144807404
DMWD	0.191202144807404
EML2	0.191202144807404
FBXO46	0.191202144807404
QPCTL	0.191202144807404
SIX5	0.191202144807404
MYH14	0.199152908583217
