BCAM	0.0136842708246828
BCL3	0.0195736307479701
PLAUR	0.0195736307479701
PPP1R37	0.0195736307479701
TRAPPC6A	0.0195736307479701
VASP	0.0195736307479701
ZNF155	0.0195736307479701
ZNF226	0.0195736307479701
ZNF428	0.0195736307479701
ZNF45	0.0195736307479701
ZNF575	0.0195736307479701
ZNF576	0.0195736307479701
AURKC	0.0228345693364041
PPP1R12C	0.0247260736884696
BRSK1	0.026801053778401
C19ORF18	0.026801053778401
CCDC106	0.026801053778401
EPN1	0.026801053778401
ERVK3-1	0.026801053778401
HSPBP1	0.026801053778401
ISOC2	0.026801053778401
MIM1	0.026801053778401
NAT14	0.026801053778401
SMIM17	0.026801053778401
SSC5D	0.026801053778401
SYT5	0.026801053778401
TMEM238	0.026801053778401
TMEM86B	0.026801053778401
ZIK1	0.026801053778401
ZNF274	0.026801053778401
ZNF444	0.026801053778401
ZNF551	0.026801053778401
ZNF580	0.026801053778401
ZNF587B	0.026801053778401
ZNF8	0.026801053778401
ZSCAN1	0.026801053778401
ZSCAN18	0.026801053778401
ZSCAN22	0.029647853847911
EML2	0.0463891031864983
